-1.137449030286284864e-02	1.310988198459018577e+03
-1.124038948068354499e-02	1.312095755620181535e+03
-1.110629873273725338e-02	1.313194505164197153e+03
-1.097221793810140844e-02	1.314282512217552267e+03
-1.083814697588917492e-02	1.315357937622607778e+03
-1.070408572524901569e-02	1.316419039946796602e+03
-1.057003406536425466e-02	1.317464176976089220e+03
-1.043599187545263263e-02	1.318491806731950192e+03
-1.030195903476588057e-02	1.319500488049936394e+03
-1.016793542258927381e-02	1.320488880756820436e+03
-1.003392091824120355e-02	1.321455745481680879e+03
-9.899915401072731033e-03	1.322399943134834302e+03
-9.765918750467159071e-03	1.323320434086790328e+03
-9.631930845839591429e-03	1.324216277077660379e+03
-9.497951566636506082e-03	1.325086627885608777e+03
-9.363980792335300715e-03	1.325930737781090329e+03
-9.230018402443886799e-03	1.326747951791742253e+03
-9.096064276500222950e-03	1.327537706800923388e+03
-8.962118294071902067e-03	1.328299529501047346e+03
-8.828180334755710706e-03	1.329033034221054777e+03
-8.694250278177188471e-03	1.329737920645576423e+03
-8.560328003990208198e-03	1.330413971441669446e+03
-8.426413391876526673e-03	1.331061049807342897e+03
-8.292506321545361353e-03	1.331679096954537272e+03
-8.158606672732953216e-03	1.332268129537760842e+03
-8.024714325202133083e-03	1.332828237038158932e+03
-7.890829158741889671e-03	1.333359579111542416e+03
-7.756951053166940245e-03	1.333862382907656411e+03
-7.623079888317289138e-03	1.334336940366887347e+03
-7.489215544057806206e-03	1.334783605499592795e+03
-7.355357900277787082e-03	1.335202791652317728e+03
-7.221506836890522092e-03	1.335594968764351279e+03
-7.087662233832867781e-03	1.335960660617361100e+03
-6.953823971064813231e-03	1.336300442080195808e+03
-6.819991928569044647e-03	1.336614936350437119e+03
-6.686165986350526419e-03	1.336904812193792623e+03
-6.552346024436050964e-03	1.337170781182097926e+03
-6.418531922873830196e-03	1.337413594930374984e+03
-6.284723561733044500e-03	1.337634042333203979e+03
-6.150920821103420325e-03	1.337832946800521540e+03
-6.017123581094807779e-03	1.338011163492898959e+03
-5.883331721836734807e-03	1.338169576556323591e+03
-5.749545123477989989e-03	1.338309096356602595e+03
-5.615763666186182786e-03	1.338430656713570897e+03
-5.481987230147321137e-03	1.338535212135469919e+03
-5.348215695565379513e-03	1.338623735054060262e+03
-5.214448942661865233e-03	1.338697213061254615e+03
-5.080686851675395195e-03	1.338756646148347045e+03
-4.946929302861263061e-03	1.338803043949210860e+03
-4.813176176491011649e-03	1.338837422989147854e+03
-4.679427352851998380e-03	1.338860803941433687e+03
-4.545682712246977217e-03	1.338874208893936157e+03
-4.411942134993659774e-03	1.338878658628562107e+03
-4.278205501424289445e-03	1.338875169916633240e+03
-4.144472691885215526e-03	1.338864752833672810e+03
-4.010743586736463875e-03	1.338848408097414222e+03
-3.877018066351302361e-03	1.338827124433206109e+03
-3.743296011115823229e-03	1.338801875971286563e+03
-3.609577301428505951e-03	1.338773619680732736e+03
-3.475861817699793088e-03	1.338743292845135329e+03
-3.342149440351662240e-03	1.338711810585333978e+03
-3.208440049817196278e-03	1.338680063434732347e+03
-3.074733526540156161e-03	1.338648914972907278e+03
-2.941029750974555931e-03	1.338619199523393490e+03
-2.807328603584230767e-03	1.338591719921562571e+03
-2.673629964842411111e-03	1.338567245358688979e+03
-2.539933715231297226e-03	1.338546509308155009e+03
-2.406239735241627251e-03	1.338530207539892899e+03
-2.272547905372253926e-03	1.338518996228951437e+03
-2.138858106129715251e-03	1.338513490164020368e+03
-2.005170218027807743e-03	1.338514261061561911e+03
-1.871484121587157524e-03	1.338521835991021590e+03
-1.737799697334797269e-03	1.338536695916241342e+03
-1.604116825803734037e-03	1.338559274358052789e+03
-1.470435387532525572e-03	1.338589956182521519e+03
-1.336755263064852038e-03	1.338629076519064029e+03
-1.203076332949089061e-03	1.338676919812210144e+03
-1.069398477737880339e-03	1.338733719010285085e+03
-9.357215779877125226e-04	1.338799654893904062e+03
-8.020455142584859837e-04	1.338874855546630670e+03
-6.683701671130887201e-04	1.338959395969567822e+03
-5.346954171169702660e-04	1.339053297841283666e+03
-4.010211448377140825e-04	1.339156529423727534e+03
-2.673472308446105984e-04	1.339269005614381285e+03
-1.336735557082310377e-04	1.339390588144240610e+03
0.000000000000000000e+00	1.339521085920775931e+03
1.336735557082310377e-04	1.339660255514325399e+03
2.673472308446105984e-04	1.339807801785940455e+03
4.010211448377140825e-04	1.339963378654159897e+03
5.346954171169702660e-04	1.340126589997644942e+03
6.683701671130887201e-04	1.340296990690174425e+03
8.020455142584859837e-04	1.340474087764008345e+03
9.357215779877125226e-04	1.340657341697279662e+03
1.069398477737880339e-03	1.340846167820493520e+03
1.203076332949089061e-03	1.341039937837158504e+03
1.336755263064852038e-03	1.341237981453078874e+03
1.470435387532525572e-03	1.341439588108443104e+03
1.604116825803734037e-03	1.341644008806996226e+03
1.737799697334797269e-03	1.341850458036078635e+03
1.871484121587157524e-03	1.342058115771239500e+03
2.005170218027807743e-03	1.342266129559279307e+03
2.138858106129715251e-03	1.342473616673121342e+03
2.272547905372253926e-03	1.342679666332418265e+03
2.406239735241627251e-03	1.342883341983423634e+03
2.539933715231297226e-03	1.343083683631988606e+03
2.673629964842411111e-03	1.343279710223680013e+03
2.807328603584230767e-03	1.343470422065078765e+03
2.941029750974555931e-03	1.343654803280708165e+03
3.074733526540156161e-03	1.343831824300085145e+03
3.208440049817196278e-03	1.344000444369920388e+03
3.342149440351662240e-03	1.344159614086571082e+03
3.475861817699793088e-03	1.344308277944428028e+03
3.609577301428505951e-03	1.344445376896035214e+03
3.743296011115823229e-03	1.344569850920289127e+03
3.877018066351302361e-03	1.344680641595516363e+03
4.010743586736463875e-03	1.344776694674238115e+03
4.144472691885215526e-03	1.344856962657516306e+03
4.278205501424289445e-03	1.344920407366280187e+03
4.411942134993659774e-03	1.344966002508519523e+03
4.545682712246977217e-03	1.344992736240317072e+03
4.679427352851998380e-03	1.344999613720303159e+03
4.813176176491011649e-03	1.344985659656697180e+03
4.946929302861263061e-03	1.344949920846516306e+03
5.080686851675395195e-03	1.344891468707103513e+03
5.214448942661865233e-03	1.344809401800078831e+03
5.348215695565379513e-03	1.344702848348154930e+03
5.481987230147321137e-03	1.344570968745468690e+03
5.615763666186182786e-03	1.344412958061915560e+03
5.749545123477989989e-03	1.344228048542566285e+03
5.883331721836734807e-03	1.344015512102625962e+03
6.017123581094807779e-03	1.343774662818576871e+03
6.150920821103420325e-03	1.343504859416406816e+03
6.284723561733044500e-03	1.343205507756658108e+03
6.418531922873830196e-03	1.342876063316981572e+03
6.552346024436050964e-03	1.342516033671277455e+03
6.686165986350526419e-03	1.342124980964966198e+03
6.819991928569044647e-03	1.341702524384998014e+03
6.953823971064813231e-03	1.341248342622617429e+03
7.087662233832867781e-03	1.340762176326179087e+03
7.221506836890522092e-03	1.340243830540588988e+03
7.355357900277787082e-03	1.339693177129095830e+03
7.489215544057806206e-03	1.339110157171687661e+03
7.623079888317289138e-03	1.338494783334088424e+03
7.756951053166940245e-03	1.337847142199193740e+03
7.890829158741889671e-03	1.337167396552539003e+03
8.024714325202133083e-03	1.336455787610784228e+03
8.158606672732953216e-03	1.335712637182277604e+03
8.292506321545361353e-03	1.334938349745286814e+03
8.426413391876526673e-03	1.334133414430114726e+03
8.560328003990208198e-03	1.333298406887512328e+03
8.694250278177188471e-03	1.332433991025396836e+03
8.828180334755710706e-03	1.331540920593743067e+03
8.962118294071902067e-03	1.330620040595302726e+03
9.096064276500222950e-03	1.329672288498474700e+03
9.230018402443886799e-03	1.328698695226260043e+03
9.363980792335300715e-03	1.327700385894145029e+03
9.497951566636506082e-03	1.326678580266704785e+03
9.631930845839591429e-03	1.325634592902133363e+03
9.765918750467159071e-03	1.324569832951548506e+03
9.899915401072731033e-03	1.323485803577826800e+03
1.003392091824120355e-02	1.322384100959166517e+03
1.016793542258927381e-02	1.321266412837839880e+03
1.030195903476588057e-02	1.320134516577424620e+03
1.043599187545263263e-02	1.318990276687228743e+03
1.057003406536425466e-02	1.317835641774187479e+03
1.070408572524901569e-02	1.316672640881629604e+03
1.083814697588917492e-02	1.315503379172860605e+03
1.097221793810140844e-02	1.314330032919395762e+03
1.110629873273725338e-02	1.313154843753577552e+03
1.124038948068354499e-02	1.311980112145338808e+03
1.137449030286284864e-02	1.310808190066077259e+03
1.150860132023391082e-02	1.309641472802111366e+03
1.164272265379208589e-02	1.308482389884266013e+03
1.177685442456977670e-02	1.307333395102570421e+03
1.191099675363687521e-02	1.306196955575804850e+03
1.204514976210120658e-02	1.305075539853420651e+03
1.217931357110896284e-02	1.303971605027164287e+03
1.231348830184513660e-02	1.302887582836639467e+03
1.244767407553398243e-02	1.301825864757133786e+03
1.258187101343943327e-02	1.300788786062478721e+03
1.271607923686555314e-02	1.299778608862478450e+03
1.285029886715698122e-02	1.298797504117334029e+03
1.298453002569936558e-02	1.297847532640479358e+03
1.311877283391980897e-02	1.296930625103067541e+03
1.325302741328730771e-02	1.296048561061573764e+03
1.338729388531320619e-02	1.295202947032042857e+03
1.352157237155161319e-02	1.294395193642198137e+03
1.365586299359987724e-02	1.293626491892193826e+03
1.379016587309900635e-02	1.292897788561270318e+03
1.392448113173411911e-02	1.292209760795823740e+03
1.405880889123489220e-02	1.291562789916521979e+03
1.419314927337600278e-02	1.290956934479239408e+03
1.432750239997757080e-02	1.290391902620220890e+03
1.446186839290559967e-02	1.289867023711180764e+03
1.459624737407244112e-02	1.289381219338288247e+03
1.473063946543721331e-02	1.288932973610589443e+03
1.486504478900626917e-02	1.288520302781678311e+03
1.499946346683363012e-02	1.288140724155684893e+03
1.513389562102144051e-02	1.287791224217799936e+03
1.526834137372041350e-02	1.287468225902938912e+03
1.540280084713027166e-02	1.287167554881343676e+03
1.553727416350020318e-02	1.286884404696875663e+03
1.567176144512931121e-02	1.286613300545674747e+03
1.580626281436704750e-02	1.286348061426488584e+03
1.594077839361368598e-02	1.286081760329932195e+03
1.607530830532075128e-02	1.285806682055866531e+03
1.620985267199148011e-02	1.285514278166257327e+03
1.634441161618126193e-02	1.285195118476900689e+03
1.647898526049810380e-02	1.284838838384370320e+03
1.661357372760306414e-02	1.284434081190685220e+03
1.674817714021072448e-02	1.283968434440158489e+03
1.688279562108962323e-02	1.283428359118064463e+03
1.701742929306271010e-02	1.282799110355556195e+03
1.715207827900781801e-02	1.282064648071805323e+03
1.728674270185808978e-02	1.281207535710700768e+03
1.742142268460244656e-02	1.280208824938830730e+03
1.755611835028604226e-02	1.279047923808655696e+03
1.769082982201071463e-02	1.277702445486492707e+03
1.782555722293544670e-02	1.276148034157057737e+03
1.796030067627679694e-02	1.274358164147728303e+03
1.809506030530940238e-02	1.272303907644301944e+03
1.822983623336637757e-02	1.269953665567099961e+03
1.836462858383982460e-02	1.267272855232113898e+03
1.849943748018124945e-02	1.264223547277872512e+03
1.863426304590205113e-02	1.260764042983812033e+03
1.876910540457394846e-02	1.256848381466701085e+03
1.890396467982946929e-02	1.252425764269924230e+03
1.903884099536238758e-02	1.247439882479504149e+03
1.917373447492819183e-02	1.246427479306988289e+03
1.930864524234454649e-02	1.246427479306988289e+03
1.944357342149174300e-02	1.246427479306988289e+03
-1.957851913631318205e-02	1.332409682837574564e+03
-1.944357342149174300e-02	1.330706778804714531e+03
-1.930864524234454649e-02	1.329194638670484437e+03
-1.917373447492819183e-02	1.327872691509823881e+03
-1.903884099536238758e-02	1.326739768743936111e+03
-1.890396467982946929e-02	1.325794129918493127e+03
-1.876910540457394846e-02	1.325033490836871351e+03
-1.863426304590205113e-02	1.324455053718837689e+03
-1.849943748018124945e-02	1.324055539054205610e+03
-1.836462858383982460e-02	1.323831218823990412e+03
-1.822983623336637757e-02	1.323777950768193477e+03
-1.809506030530940238e-02	1.323891213389116501e+03
-1.796030067627679694e-02	1.324166141391726114e+03
-1.782555722293544670e-02	1.324597561277597606e+03
-1.769082982201071463e-02	1.325180026826041740e+03
-1.755611835028604226e-02	1.325907854214705139e+03
-1.742142268460244656e-02	1.326775156551912232e+03
-1.728674270185808978e-02	1.327775877613890998e+03
-1.715207827900781801e-02	1.328903824601478618e+03
-1.701742929306271010e-02	1.330152699752610260e+03
-1.688279562108962323e-02	1.331516130668564756e+03
-1.674817714021072448e-02	1.332987699233339526e+03
-1.661357372760306414e-02	1.334560969026377052e+03
-1.647898526049810380e-02	1.336229511149016844e+03
-1.634441161618126193e-02	1.337986928404291575e+03
-1.620985267199148011e-02	1.339826877787896137e+03
-1.607530830532075128e-02	1.341743091265220301e+03
-1.594077839361368598e-02	1.343729394825161762e+03
-1.580626281436704750e-02	1.345779725815952588e+03
-1.567176144512931121e-02	1.347888148581422001e+03
-1.553727416350020318e-02	1.350048868427941898e+03
-1.540280084713027166e-02	1.352256243962767712e+03
-1.526834137372041350e-02	1.354504797853630180e+03
-1.513389562102144051e-02	1.356789226067248819e+03
-1.499946346683363012e-02	1.359104405651021580e+03
-1.486504478900626917e-02	1.361445401127501555e+03
-1.473063946543721331e-02	1.363807469575510595e+03
-1.459624737407244112e-02	1.366186064474903105e+03
-1.446186839290559967e-02	1.368576838394166543e+03
-1.432750239997757080e-02	1.370975644601323665e+03
-1.419314927337600278e-02	1.373378537679028341e+03
-1.405880889123489220e-02	1.375781773224462313e+03
-1.392448113173411911e-02	1.378181806713654851e+03
-1.379016587309900635e-02	1.380575291608317002e+03
-1.365586299359987724e-02	1.382959076781216027e+03
-1.352157237155161319e-02	1.385330203333638337e+03
-1.338729388531320619e-02	1.387685900875646439e+03
-1.325302741328730771e-02	1.390023583336694173e+03
-1.311877283391980897e-02	1.392340844370804234e+03
-1.298453002569936558e-02	1.394635452416966473e+03
-1.285029886715698122e-02	1.396905345471755481e+03
-1.271607923686555314e-02	1.399148625627434058e+03
-1.258187101343943327e-02	1.401363553425038390e+03
-1.244767407553398243e-02	1.403548542068190727e+03
-1.231348830184513660e-02	1.405702151539661600e+03
-1.217931357110896284e-02	1.407823082659063630e+03
-1.204514976210120658e-02	1.409910171116501260e+03
-1.191099675363687521e-02	1.411962381513571245e+03
-1.177685442456977670e-02	1.413978801439800463e+03
-1.164272265379208589e-02	1.415958635609450994e+03
-1.150860132023391082e-02	1.417901200080628996e+03
-1.137449030286284864e-02	1.419805916575784750e+03
-1.124038948068354499e-02	1.421672306920044775e+03
-1.110629873273725338e-02	1.423499987611305642e+03
-1.097221793810140844e-02	1.425288664533713700e+03
-1.083814697588917492e-02	1.427038127824001094e+03
-1.070408572524901569e-02	1.428748246898172511e+03
-1.057003406536425466e-02	1.430418965644233367e+03
-1.043599187545263263e-02	1.432050297784995564e+03
-1.030195903476588057e-02	1.433642322413506918e+03
-1.016793542258927381e-02	1.435195179702312544e+03
-1.003392091824120355e-02	1.436709066786552285e+03
-9.899915401072731033e-03	1.438184233819834617e+03
-9.765918750467159071e-03	1.439620980200900476e+03
-9.631930845839591429e-03	1.441019650968261658e+03
-9.497951566636506082e-03	1.442380633359307922e+03
-9.363980792335300715e-03	1.443704353529774380e+03
-9.230018402443886799e-03	1.444991273428955765e+03
-9.096064276500222950e-03	1.446241887825653293e+03
-8.962118294071902067e-03	1.447456721479502676e+03
-8.828180334755710706e-03	1.448636326452081676e+03
-8.694250278177188471e-03	1.449781279552012620e+03
-8.560328003990208198e-03	1.450892179908151775e+03
-8.426413391876526673e-03	1.451969646664893389e+03
-8.292506321545361353e-03	1.453014316793596436e+03
-8.158606672732953216e-03	1.454026843014182305e+03
-8.024714325202133083e-03	1.455007891821006751e+03
-7.890829158741889671e-03	1.455958141607228299e+03
-7.756951053166940245e-03	1.456878280882025365e+03
-7.623079888317289138e-03	1.457769006575172625e+03
-7.489215544057806206e-03	1.458631022423686090e+03
-7.355357900277787082e-03	1.459465037435433942e+03
-7.221506836890522092e-03	1.460271764424849152e+03
-7.087662233832867781e-03	1.461051918616099329e+03
-6.953823971064813231e-03	1.461806216309324100e+03
-6.819991928569044647e-03	1.462535373605801851e+03
-6.686165986350526419e-03	1.463240105188159305e+03
-6.552346024436050964e-03	1.463921123152009841e+03
-6.418531922873830196e-03	1.464579135885661117e+03
-6.284723561733044500e-03	1.465214846994801974e+03
-6.150920821103420325e-03	1.465828954269339192e+03
-6.017123581094807779e-03	1.466422148689808409e+03
-5.883331721836734807e-03	1.466995113471046352e+03
-5.749545123477989989e-03	1.467548523141051874e+03
-5.615763666186182786e-03	1.468083042653207031e+03
-5.481987230147321137e-03	1.468599326530264761e+03
-5.348215695565379513e-03	1.469098018038734153e+03
-5.214448942661865233e-03	1.469579748392502097e+03
-5.080686851675395195e-03	1.470045135984749550e+03
-4.946929302861263061e-03	1.470494785647395020e+03
-4.813176176491011649e-03	1.470929287937500249e+03
-4.679427352851998380e-03	1.471349218450223816e+03
-4.545682712246977217e-03	1.471755137158084381e+03
-4.411942134993659774e-03	1.472147587776418959e+03
-4.278205501424289445e-03	1.472527097155081037e+03
-4.144472691885215526e-03	1.472894174696506525e+03
-4.010743586736463875e-03	1.473249311800417672e+03
-3.877018066351302361e-03	1.473592981335494869e+03
-3.743296011115823229e-03	1.473925637138444017e+03
-3.609577301428505951e-03	1.474247713540944233e+03
-3.475861817699793088e-03	1.474559624925012258e+03
-3.342149440351662240e-03	1.474861765307357473e+03
-3.208440049817196278e-03	1.475154507953327766e+03
-3.074733526540156161e-03	1.475438205021064050e+03
-2.941029750974555931e-03	1.475713187236470048e+03
-2.807328603584230767e-03	1.475979763599606486e+03
-2.673629964842411111e-03	1.476238221123090625e+03
-2.539933715231297226e-03	1.476488824603051171e+03
-2.406239735241627251e-03	1.476731816423143982e+03
-2.272547905372253926e-03	1.476967416392092900e+03
-2.138858106129715251e-03	1.477195821615148361e+03
-2.005170218027807743e-03	1.477417206399799852e+03
-1.871484121587157524e-03	1.477631722196003238e+03
-1.737799697334797269e-03	1.477839497571098036e+03
-1.604116825803734037e-03	1.478040638219521952e+03
-1.470435387532525572e-03	1.478235227007323374e+03
-1.336755263064852038e-03	1.478423324051398595e+03
-1.203076332949089061e-03	1.478604966833278240e+03
-1.069398477737880339e-03	1.478780170347198691e+03
-9.357215779877125226e-04	1.478948927282097202e+03
-8.020455142584859837e-04	1.479111208237080746e+03
-6.683701671130887201e-04	1.479266961969822432e+03
-5.346954171169702660e-04	1.479416115677253629e+03
-4.010211448377140825e-04	1.479558575307844421e+03
-2.673472308446105984e-04	1.479694225904646373e+03
-1.336735557082310377e-04	1.479822931978261295e+03
0.000000000000000000e+00	1.479944537908754683e+03
1.336735557082310377e-04	1.480058868375526799e+03
2.673472308446105984e-04	1.480165728814064323e+03
4.010211448377140825e-04	1.480264905898457982e+03
5.346954171169702660e-04	1.480356168048527024e+03
6.683701671130887201e-04	1.480439265960351349e+03
8.020455142584859837e-04	1.480513933159000544e+03
9.357215779877125226e-04	1.480579886572221540e+03
1.069398477737880339e-03	1.480636827123836611e+03
1.203076332949089061e-03	1.480684440345613893e+03
1.336755263064852038e-03	1.480722397006382607e+03
1.470435387532525572e-03	1.480750353757169250e+03
1.604116825803734037e-03	1.480767953791188120e+03
1.737799697334797269e-03	1.480774827517526546e+03
1.871484121587157524e-03	1.480770593247425040e+03
2.005170218027807743e-03	1.480754857892117343e+03
2.138858106129715251e-03	1.480727217671224480e+03
2.272547905372253926e-03	1.480687258830813562e+03
2.406239735241627251e-03	1.480634558370247078e+03
2.539933715231297226e-03	1.480568684777097360e+03
2.673629964842411111e-03	1.480489198769420227e+03
2.807328603584230767e-03	1.480395654044851199e+03
2.941029750974555931e-03	1.480287598035971769e+03
3.074733526540156161e-03	1.480164572671650376e+03
3.208440049817196278e-03	1.480026115144004962e+03
3.342149440351662240e-03	1.479871758680837729e+03
3.475861817699793088e-03	1.479701033323477532e+03
3.609577301428505951e-03	1.479513466710048533e+03
3.743296011115823229e-03	1.479308584864316572e+03
3.877018066351302361e-03	1.479085912990342422e+03
4.010743586736463875e-03	1.478844976273289831e+03
4.144472691885215526e-03	1.478585300686837400e+03
4.278205501424289445e-03	1.478306413807684976e+03
4.411942134993659774e-03	1.478007845637827813e+03
4.545682712246977217e-03	1.477689129435220821e+03
4.679427352851998380e-03	1.477349802553663949e+03
4.813176176491011649e-03	1.476989407292684064e+03
4.946929302861263061e-03	1.476607491758296646e+03
5.080686851675395195e-03	1.476203610735588882e+03
5.214448942661865233e-03	1.475777326574007020e+03
5.348215695565379513e-03	1.475328210086355512e+03
5.481987230147321137e-03	1.474855841462414901e+03
5.615763666186182786e-03	1.474359811198095940e+03
5.749545123477989989e-03	1.473839721041057146e+03
5.883331721836734807e-03	1.473295184953554781e+03
6.017123581094807779e-03	1.472725830093292643e+03
6.150920821103420325e-03	1.472131297812934463e+03
6.284723561733044500e-03	1.471511244678721368e+03
6.418531922873830196e-03	1.470865343508633032e+03
6.552346024436050964e-03	1.470193284430180938e+03
6.686165986350526419e-03	1.469494775957889487e+03
6.819991928569044647e-03	1.468769546090112726e+03
6.953823971064813231e-03	1.468017343424675346e+03
7.087662233832867781e-03	1.467237938292484159e+03
7.221506836890522092e-03	1.466431123907908159e+03
7.355357900277787082e-03	1.465596717534385107e+03
7.489215544057806206e-03	1.464734561663214663e+03
7.623079888317289138e-03	1.463844525203197009e+03
7.756951053166940245e-03	1.462926504678144511e+03
7.890829158741889671e-03	1.461980425428811486e+03
8.024714325202133083e-03	1.461006242815299174e+03
8.158606672732953216e-03	1.460003943415235653e+03
8.292506321545361353e-03	1.458973546212527708e+03
8.426413391876526673e-03	1.457915103770745191e+03
8.560328003990208198e-03	1.456828703384415121e+03
8.694250278177188471e-03	1.455714468200832698e+03
8.828180334755710706e-03	1.454572558304192398e+03
8.962118294071902067e-03	1.453403171752963544e+03
9.096064276500222950e-03	1.452206545560576615e+03
9.230018402443886799e-03	1.450982956608710992e+03
9.363980792335300715e-03	1.449732722481455994e+03
9.497951566636506082e-03	1.448456202207704109e+03
9.631930845839591429e-03	1.447153796898300470e+03
9.765918750467159071e-03	1.445825950263403456e+03
9.899915401072731033e-03	1.444473148994630719e+03
1.003392091824120355e-02	1.443095922995711135e+03
1.016793542258927381e-02	1.441694845444252451e+03
1.030195903476588057e-02	1.440270532666465442e+03
1.043599187545263263e-02	1.438823643805919346e+03
1.057003406536425466e-02	1.437354880266301734e+03
1.070408572524901569e-02	1.435864984907597773e+03
1.083814697588917492e-02	1.434354740974404422e+03
1.097221793810140844e-02	1.432824970734293402e+03
1.110629873273725338e-02	1.431276533803643815e+03
1.124038948068354499e-02	1.429710325138012877e+03
1.137449030286284864e-02	1.428127272663517942e+03
1.150860132023391082e-02	1.426528334525575474e+03
1.164272265379208589e-02	1.424914495931161355e+03
1.177685442456977670e-02	1.423286765560675349e+03
1.191099675363687521e-02	1.421646171525579803e+03
1.204514976210120658e-02	1.419993756848368548e+03
1.217931357110896284e-02	1.418330574441220506e+03
1.231348830184513660e-02	1.416657681561063782e+03
1.244767407553398243e-02	1.414976133718188066e+03
1.258187101343943327e-02	1.413286978017411229e+03
1.271607923686555314e-02	1.411591245910549105e+03
1.285029886715698122e-02	1.409889945340318036e+03
1.298453002569936558e-02	1.408184052256749510e+03
1.311877283391980897e-02	1.406474501487671887e+03
1.325302741328730771e-02	1.404762176945903775e+03
1.338729388531320619e-02	1.403047901157027354e+03
1.352157237155161319e-02	1.401332424091166104e+03
1.365586299359987724e-02	1.399616411284365540e+03
1.379016587309900635e-02	1.397900431233588733e+03
1.392448113173411911e-02	1.396184942051024791e+03
1.405880889123489220e-02	1.394470277361702983e+03
1.419314927337600278e-02	1.392756631427869024e+03
1.432750239997757080e-02	1.391044043482365396e+03
1.446186839290559967e-02	1.389332381250323124e+03
1.459624737407244112e-02	1.387621323635468798e+03
1.473063946543721331e-02	1.385910342543412298e+03
1.486504478900626917e-02	1.384198683808459691e+03
1.499946346683363012e-02	1.382485347183984004e+03
1.513389562102144051e-02	1.380769065347755713e+03
1.526834137372041350e-02	1.379048281863493003e+03
1.540280084713027166e-02	1.377321128028024987e+03
1.553727416350020318e-02	1.375585398517996737e+03
1.567176144512931121e-02	1.373838525734004179e+03
1.580626281436704750e-02	1.372077552718144489e+03
1.594077839361368598e-02	1.370299104499684063e+03
1.607530830532075128e-02	1.368499357693211323e+03
1.620985267199148011e-02	1.366674008144585514e+03
1.634441161618126193e-02	1.364818236381342103e+03
1.647898526049810380e-02	1.362926670582693987e+03
1.661357372760306414e-02	1.360993346736200010e+03
1.674817714021072448e-02	1.359011665590838447e+03
1.688279562108962323e-02	1.356974345953926559e+03
1.701742929306271010e-02	1.354873373804695348e+03
1.715207827900781801e-02	1.352699946613146494e+03
1.728674270185808978e-02	1.350444412156708040e+03
1.742142268460244656e-02	1.348096201014473991e+03
1.755611835028604226e-02	1.345643751792571948e+03
1.769082982201071463e-02	1.343074427985038255e+03
